Main_ID,EventYear,Collected,Raised,NonFund,Donated,Participant,Volunteer,CorpSponsor,Fundraiser,RegFeePaid,CCWaived,TeamID,MinFund,Commitment,Virtual,CompanyID,RestrictedFund,UniqueID,EventName,RaisedMembers,Event,FRChangeDate,FBFundraiserID,FBDonationID,FBAdjustments,FBChangeDate
78437-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A0D16701-B1BB-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78440-7,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,F8E4F025-22F4-ED11-93E6-00237D21B888,PMC,0,NULL,2023-11-22 10:55:06.830,NULL,NULL,0,NULL
78441-0,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,64DEAE1F-F789-ED11-B73F-00237D21B888,PMC,0,NULL,2023-03-27 12:00:01.150,NULL,NULL,0,NULL
78446-5,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,C18438EA-2A68-EE11-93E6-00237D21B888,PMC,0,NULL,2023-10-27 11:40:00.927,NULL,NULL,0,NULL
78457-5,2023,"6,140","5,875",265,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,KR,202005AF-499B-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-26 19:50:00.617,NULL,NULL,0,NULL
78458-8,2023,"4,620","4,355",265,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,NULL,D04DFD9F-EBA0-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-08 19:40:01.217,NULL,NULL,0,NULL
78459-1,2023,"29,103.01","28,778.01",325,0,true,false,false,true,true,false,"1,427","6,000","6,000",false,NULL,LD,003FEEB1-388A-ED11-B382-0A4CF4968877,PMC,0,9,2023-10-05 11:26:46.457,1016651749493406,6344799188959469,"3,928.01",2023-10-05 11:32:36.667
78463-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,60C10C80-A219-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78468-5,2023,"2,760","2,560",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,704AB2F0-8096-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-18 13:18:21.240,NULL,NULL,0,NULL
78484-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90EA9B2F-3FBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78490-2,2023,"5,072.99","4,774.99",298,0,true,false,false,true,true,false,"2,090","4,000","4,000",false,NULL,NULL,4008F17A-F499-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-16 16:25:11.650,NULL,NULL,0,NULL
78499-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D051ECF7-06AE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78523-1,2023,"7,866","7,595",271,0,true,false,false,true,true,false,123,"4,000","4,000",false,NULL,KR,425B07B0-4690-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-29 17:45:31.220,NULL,NULL,0,NULL
78524-4,2023,"1,850","1,850",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,9D294DA5-3BF1-ED11-93E6-00237D21B888,PMC,0,NULL,2023-07-18 17:35:03.097,NULL,NULL,0,NULL
78529-9,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,3C44B0CF-4ABC-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-06 13:15:02.637,NULL,NULL,0,NULL
78530-9,2023,"4,525","4,300",225,0,true,false,false,true,true,false,"1,499","4,000","4,000",false,NULL,NULL,8ABBA7C3-8692-ED11-B382-0A4CF4968877,PMC,0,6,2023-10-26 14:32:48.577,NULL,NULL,0,NULL
78539-6,2023,"6,582.5","6,134.5",448,0,true,false,false,true,true,false,853,"6,000","6,000",false,NULL,NULL,55295D3D-2690-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-27 09:05:00.590,NULL,NULL,0,NULL
78566-8,2023,"10,940","10,615",325,0,true,false,false,true,true,false,"2,019","6,000","6,000",false,NULL,AL,20C9456E-2E90-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 15:50:08.620,304112078658760,NULL,0,2023-09-29 16:01:41.820
78568-4,2023,"12,829","12,531",298,0,true,false,false,true,true,false,"2,019","4,000","4,000",false,NULL,SN,62591E5B-628F-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-19 20:25:00.703,NULL,NULL,0,NULL
78570-7,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,82B98322-3CB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78575-2,2023,"15,744","15,360",384,0,true,false,false,true,true,false,880,"6,000","6,000",false,NULL,AL,30DEBF48-7390-ED11-B382-0A4CF4968877,PMC,0,1,2023-08-17 10:09:14.247,219434207336588,NULL,0,2023-08-17 10:16:53.893
78582-0,2023,"2,000","2,000",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,5AF9C0B6-EE4B-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-05 09:18:34.543,NULL,NULL,0,NULL
78589-1,2023,"15,069.75","14,744.75",325,0,true,false,false,true,true,false,"1,611","6,000","6,000",false,NULL,NULL,803A3A2C-498D-ED11-B382-0A4CF4968877,PMC,0,9,2023-11-02 12:30:01.427,1587028988446386,24121752317438587,609.23,2023-11-02 12:31:41.233
78592-7,2023,"6,450","6,000",450,0,true,false,false,true,true,false,735,"6,000","6,000",false,NULL,AU,A00D9364-018D-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-10 16:23:53.080,NULL,NULL,0,NULL
78595-6,2023,"6,435","6,210",225,0,true,false,false,true,true,false,"1,300","4,000","4,000",false,NULL,NULL,2076CCB0-54B2-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-05 11:53:58.447,NULL,NULL,0,NULL
78601-0,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,F06556F5-A333-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78615-9,2023,"6,275","6,000",275,0,true,false,false,true,true,false,"1,454","6,000","6,000",false,NULL,NULL,10E54E98-5390-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-12 11:58:19.900,NULL,NULL,0,NULL
78618-8,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,E0D85CBF-9596-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78620-1,2023,"6,447","6,116",331,0,true,false,false,true,true,false,"2,068","6,000","6,000",false,NULL,NULL,70B6CBA0-11A3-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 09:00:58.367,NULL,NULL,0,NULL
78622-7,2023,"12,499","12,162",337,0,true,false,false,true,true,false,"1,436","6,000","6,000",false,NULL,NULL,40966A52-048D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-28 16:18:48.277,580943840780014,6580981091980874,120,2023-08-29 11:47:20.970
78635-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A270DCB4-19B9-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78636-6,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,1073DE3E-E421-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78651-5,2023,"6,379","6,154",225,0,true,false,false,true,true,false,772,"4,000","4,000",false,NULL,I,6728DF49-0992-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-29 16:38:02.433,954115735593575,5870460129724118,261,2023-09-29 16:49:15.510
78653-1,2023,"4,660","4,435",225,0,true,false,false,true,true,false,769,"4,000","4,000",false,NULL,NULL,00C35A37-03BD-ED11-B382-0A4CF4968877,PMC,0,5,2023-10-31 14:29:47.280,1809551882854075,6700233493363100,750,2023-11-01 15:01:59.027
78654-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,401B85E3-09CF-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78662-5,2023,"7,809.32","7,534.32",275,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,F01C0430-ED91-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-29 16:36:55.303,NULL,NULL,0,NULL
78669-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E0045AA9-6E22-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78670-6,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,D0051036-79DF-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78698-4,2023,"44,800","43,900",900,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,A0221696-5F8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-14 16:25:43.913,NULL,NULL,0,NULL
78701-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,40541BB4-DFBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78703-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,631FB5FC-54AD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78711-6,2023,40,40,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,34BCC955-C332-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-04 08:35:04.523,NULL,NULL,0,NULL
78712-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,40EC93C6-89FA-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78713-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,E0B9EB0E-6D04-EE11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78714-5,2023,"10,590","10,325",265,0,true,false,false,true,true,false,NULL,"4,000","4,000",false,NULL,NULL,90E73FC4-10AC-ED11-B382-0A4CF4968877,PMC,0,6,2023-12-05 16:45:01.277,NULL,NULL,0,NULL
78714-5,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,61AD82BA-1253-EE11-93E6-00237D21B888,Unpaved,0,NULL,2023-09-21 21:25:11.983,NULL,NULL,0,NULL
78732-3,2023,"6,231","6,000",231,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,B0DABCD8-0392-ED11-B382-0A4CF4968877,PMC,0,H,2023-10-05 12:35:07.543,NULL,NULL,0,NULL
78735-2,2023,120,120,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,23EE1811-1533-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-04 18:20:08.017,NULL,NULL,0,NULL
78739-4,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,60FBED2B-0BBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78767-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F0A9D3BE-3AB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78770-5,2023,"18,720","18,395",325,0,true,false,false,true,true,false,"1,828","6,000","6,000",false,NULL,NULL,746C909A-5A90-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-22 16:02:46.880,NULL,NULL,0,NULL
78786-0,2023,"1,000","1,000",0,0,true,true,false,true,false,false,"1,269",0,0,true,NULL,NULL,D06F05EE-2990-ED11-B382-0A4CF4968877,PMC,0,V,2023-07-27 09:11:21.283,NULL,NULL,0,NULL
78811-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F0F2FB36-78B4-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78817-3,2023,250,250,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,F1B91408-B957-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-20 09:24:40.160,NULL,NULL,0,NULL
78825-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,7044E391-84B7-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78831-9,2023,"10,347","10,010",337,0,true,false,false,true,true,false,910,"6,000","6,000",false,NULL,NULL,8021E3C9-168D-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-26 12:27:16.430,NULL,NULL,0,NULL
78840-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50AB4783-9AAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78843-2,2023,"7,255","6,930",325,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,B0556F3E-58DC-ED11-B383-0A4CF4968877,PMC,0,8,2023-08-25 19:20:06.483,1280813769193317,NULL,0,2023-08-25 19:31:49.640
78865-2,2023,"5,420","5,020",400,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,00C1B714-FBE6-ED11-B383-0A4CF4968877,PMC,0,9,2023-10-23 13:21:57.387,NULL,NULL,0,NULL
78866-5,2023,895,895,0,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,24D53C3B-1916-EE11-80A4-0A4CF4968877,PMC,0,V,2023-07-18 22:15:02.190,NULL,NULL,0,NULL
78872-0,2023,"7,812.06","7,437.06",375,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,8095FE62-028D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-15 14:10:11.900,NULL,NULL,0,NULL
78886-9,2023,"11,880.5","11,311.5",569,0,true,false,false,true,true,false,"2,110","6,000","6,000",false,NULL,NULL,D03EF27D-CC8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-15 15:52:17.020,NULL,NULL,0,NULL
78891-1,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,C8EE718C-DFCC-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-27 16:40:03.760,NULL,NULL,0,NULL
78896-6,2023,"15,550","15,100",450,0,true,false,false,true,true,false,"1,300","6,000","6,000",false,NULL,NULL,5098FA44-15AB-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-27 15:20:02.327,NULL,NULL,0,NULL
78898-2,2023,20,20,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,17905A61-800C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-16 16:00:03.867,NULL,NULL,0,NULL
78908-8,2023,"9,904","9,416",488,0,true,false,false,true,true,false,"1,886","6,000","6,000",false,NULL,TQ,40663A49-7F8F-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-05 08:10:00.443,866838301082848,NULL,0,2023-09-05 08:16:06.453
78914-3,2023,260,260,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,70ABEC1D-5620-EE11-80A4-0A4CF4968877,PMC,0,NULL,2023-08-05 12:25:04.100,NULL,NULL,0,NULL
78916-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,10BC7728-9ABE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78934-7,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E5F9D64C-6331-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-02 14:35:06.670,NULL,NULL,0,NULL
78945-7,2023,100,100,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,E0AA2E8D-07BD-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-10-26 15:27:57.080,NULL,NULL,0,NULL
78948-6,2023,250,250,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1C57B346-D02B-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-26 12:20:06.960,NULL,NULL,0,NULL
78957-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E0319052-8BB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78958-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,03701469-8DB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
78959-6,2023,75,75,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,4C6F7AA7-AD3A-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-14 10:20:01.987,NULL,NULL,0,NULL
78965-1,2023,"19,338.26","18,908.26",430,0,true,false,false,true,true,false,133,"6,000","6,000",false,NULL,NULL,591EC57B-7C8F-ED11-B382-0A4CF4968877,PMC,0,3,2023-11-16 15:10:54.660,1314124802511404,7070273853017743,"1,733.26",2023-11-16 15:16:11.450
78971-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,D01CFAD2-BA2C-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79021-3,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,002E210F-76D2-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79036-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,801E22FC-75DD-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79057-2,2023,"17,125","16,750",375,0,true,false,false,true,true,false,"1,564","6,000","6,000",false,NULL,NULL,B0C6FA2B-2C8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-05 17:18:57.823,800321565102495,6558994320824469,250,2023-09-05 17:31:11.410
79058-5,2023,"6,275","6,000",275,0,true,false,false,true,true,false,801,"6,000","6,000",false,NULL,NULL,90E1F9A6-6890-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:38:38.903,NULL,NULL,0,NULL
79066-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,B0959F61-CEF5-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79070-5,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,60076B4B-8EF5-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79080-2,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,D7E1D03E-2695-ED11-8450-00237D21B888,PMC,0,NULL,2023-01-15 17:45:02.467,NULL,NULL,0,NULL
79097-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90302B59-86F9-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79108-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,008D0D6F-63AD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79111-5,2023,"31,584","31,459",125,0,true,false,false,true,true,false,"1,086","2,000","2,000",false,NULL,NULL,004A65B2-398E-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-10 19:00:02.150,NULL,NULL,0,NULL
79119-9,2023,121.5,121.5,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,A1DDB885-46B8-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-10-10 15:34:38.530,NULL,NULL,0,NULL
79157-1,2023,"7,021","6,605",416,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,6043FCB2-6990-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-11 21:40:01.297,NULL,NULL,0,NULL
79170-4,2023,"5,065","4,800",265,0,true,false,false,true,true,false,"1,070","4,000","4,000",false,NULL,NULL,906A9490-1D92-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-04 21:30:07.730,NULL,NULL,0,NULL
79190-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,90C914DD-E0B6-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79191-1,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,3046BA57-BACD-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79194-0,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,2505029C-AE5B-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-25 10:20:00.693,NULL,NULL,0,NULL
79197-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,90C84769-D8B0-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79221-1,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,2DFAF174-ED2A-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-25 09:16:26.267,NULL,NULL,0,NULL
79225-3,2023,"4,286.12","3,918.12",368,0,true,false,false,true,true,false,"1,886","3,000","3,000",false,NULL,TQ,907ADB32-20B9-ED11-B382-0A4CF4968877,PMC,0,J,2023-10-19 20:05:01.820,1392404534879887,6432836330126255,132.12,2023-10-19 20:16:15.197
79227-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,60058FC6-FAAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79231-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,101CACEB-FAB5-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79242-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,0029E5F5-3FB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79249-9,2023,"7,218.98","7,018.98",200,0,true,false,false,true,true,false,131,"2,000","2,000",false,NULL,NULL,5F83C32A-DB10-EE11-93E6-00237D21B888,PMC,0,C,2023-09-28 11:37:19.997,NULL,NULL,0,NULL
79252-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,C1B0799E-36E2-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79255-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,30FFDFFA-DEAE-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79274-5,2023,145,145,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,25DB8EA8-FDAE-ED11-8450-00237D21B888,PMC,0,NULL,2023-07-29 21:35:01.337,NULL,NULL,0,NULL
79275-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F2A2C0A4-3CB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79279-0,2023,100,100,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,48377C1F-403C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-16 10:21:03.067,NULL,NULL,0,NULL
79310-0,2023,125,125,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,789EDDD4-B0AC-ED11-8450-00237D21B888,PMC,0,NULL,2023-06-22 10:10:46.883,NULL,NULL,0,NULL
79324-9,2023,"2,775","2,575",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,AC32DDA9-ED91-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-04 10:27:06.467,NULL,NULL,0,NULL
79339-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,0364CE6C-3BB8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79346-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E0D311CE-8DB7-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79350-8,2023,"10,375","10,000",375,0,true,true,false,true,true,false,"1,388","6,000","6,000",false,NULL,HU,E00D71C9-5A8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-08 13:54:47.347,NULL,NULL,0,NULL
79383-8,2023,"2,200","2,000",200,0,true,false,false,true,true,false,"1,456","2,000","2,000",false,NULL,NULL,60036FF1-C8C9-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-12 11:31:04.967,NULL,NULL,0,NULL
79406-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,F078104D-99EC-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79411-2,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,70AD0CFA-51B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79412-5,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,3424E02D-F52B-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79428-0,2023,"11,011","10,680",331,0,true,false,false,true,true,false,"1,794","6,000","6,000",false,NULL,NULL,35E57CBB-9E92-ED11-B382-0A4CF4968877,PMC,0,8,2023-10-05 20:45:01.827,NULL,NULL,0,NULL
79438-7,2023,275,275,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,048BED72-1C1C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-09-12 17:50:00.647,NULL,NULL,0,NULL
79444-2,2023,350,350,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,E03C2E3F-8DB7-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-06-07 10:54:37.333,NULL,NULL,0,NULL
79462-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,3026DDA1-3A0A-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79489-5,2023,"7,338","7,013",325,0,true,false,false,true,true,false,"1,886","6,000","6,000",false,NULL,TQ,80602BCF-DE8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-06 12:55:04.047,NULL,NULL,0,NULL
79493-4,2023,"4,250","4,025",225,0,true,false,false,true,true,false,77,"4,000","4,000",false,NULL,1,10CCE954-9BBE-ED11-B382-0A4CF4968877,PMC,0,6,2023-04-06 14:22:45.830,NULL,NULL,0,NULL
79495-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,60CBAEFC-58B8-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79526-3,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,6CA3CE8F-5F06-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-08 20:50:01.127,NULL,NULL,0,NULL
79554-8,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,0A895359-F0BC-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-07 09:00:00.517,NULL,NULL,0,NULL
